Parameter Count: 5656144
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[  9400,  0.0000658]     0.7594,     0.8799,     0.9091,     4.0280, 
[  9500,  0.0000654]     0.7697,     0.8864,     0.9149,     4.3317, 
[  9600,  0.0000650]     0.7602,     0.8823,     0.9121,     3.7873, 
[  9700,  0.0000646]     0.7570,     0.8814,     0.9151,     3.1153, 
[  9800,  0.0000642]     0.7845,     0.8903,     0.9175,     3.2649, 
[  9900,  0.0000637]     0.8101,     0.9138,     0.9393,     2.3836, 
[ 10000,  0.0000633]     0.7717,     0.8831,     0.9117,     3.7523, 
Validation (clean) EPE: 2.282781, 1px: 0.831481, 3px: 0.928328, 5px: 0.949754
Validation (final) EPE: 2.989920, 1px: 0.796745, 3px: 0.900107, 5px: 0.927459
[ 10100,  0.0000629]     0.7663,     0.8879,     0.9190,     3.1660, 
[ 10200,  0.0000625]     0.7785,     0.8879,     0.9138,     4.2005, 
[ 10300,  0.0000621]     0.7848,     0.8944,     0.9199,     3.4462, 
[ 10400,  0.0000617]     0.7597,     0.8789,     0.9109,     3.5366, 
[ 10500,  0.0000612]     0.7947,     0.8997,     0.9265,     3.2913, 
[ 10600,  0.0000608]     0.7713,     0.8830,     0.9118,     3.7140, 
[ 10700,  0.0000604]     0.7637,     0.8791,     0.9086,     4.2983, 
[ 10800,  0.0000600]     0.7669,     0.8832,     0.9125,     3.6689, 
[ 10900,  0.0000596]     0.7540,     0.8728,     0.9042,     4.0574, 
[ 11000,  0.0000591]     0.7921,     0.8946,     0.9202,     3.7394, 
[ 11100,  0.0000587]     0.7811,     0.8933,     0.9205,     3.0321, 
[ 11200,  0.0000583]     0.8004,     0.9024,     0.9271,     3.5479, 
[ 11300,  0.0000579]     0.7903,     0.8979,     0.9240,     3.3907, 
[ 11400,  0.0000575]     0.7803,     0.8942,     0.9224,     3.2906, 
[ 11500,  0.0000570]     0.7734,     0.8856,     0.9147,     3.6061, 
[ 11600,  0.0000566]     0.7931,     0.8967,     0.9226,     3.6654, 
[ 11700,  0.0000562]     0.7859,     0.9008,     0.9294,     2.9819, 
[ 11800,  0.0000558]     0.7819,     0.8920,     0.9195,     3.4710, 
[ 11900,  0.0000554]     0.7851,     0.8939,     0.9205,     3.2004, 
[ 12000,  0.0000549]     0.7941,     0.9027,     0.9309,     2.6419, 
[ 12100,  0.0000545]     0.7798,     0.8893,     0.9185,     2.9990, 
[ 12200,  0.0000541]     0.8051,     0.9073,     0.9322,     2.9939, 
[ 12300,  0.0000537]     0.7750,     0.8860,     0.9134,     3.5625, 
[ 12400,  0.0000533]     0.7948,     0.9070,     0.9341,     2.6405, 
[ 12500,  0.0000528]     0.7876,     0.8953,     0.9215,     3.1984, 
[ 12600,  0.0000524]     0.7846,     0.8952,     0.9224,     3.4527, 
[ 12700,  0.0000520]     0.8092,     0.9108,     0.9338,     2.9643, 
[ 12800,  0.0000516]     0.7904,     0.8950,     0.9216,     3.4028, 
[ 12900,  0.0000512]     0.7766,     0.8861,     0.9157,     3.8736, 
[ 13000,  0.0000507]     0.7994,     0.8985,     0.9227,     4.0657, 
[ 13100,  0.0000503]     0.7988,     0.9037,     0.9292,     3.0065, 
[ 13200,  0.0000499]     0.8045,     0.9067,     0.9311,     3.1428, 
[ 13300,  0.0000495]     0.7835,     0.8902,     0.9182,     3.4570, 
[ 13400,  0.0000491]     0.7824,     0.8944,     0.9229,     3.4572, 
[ 13500,  0.0000486]     0.8014,     0.9027,     0.9287,     2.6876, 
[ 13600,  0.0000482]     0.8094,     0.9086,     0.9328,     3.2801, 
[ 13700,  0.0000478]     0.7983,     0.9010,     0.9263,     3.0034, 
[ 13800,  0.0000474]     0.7900,     0.8955,     0.9215,     3.3842, 
[ 13900,  0.0000470]     0.7962,     0.8997,     0.9246,     3.5482, 
[ 14000,  0.0000466]     0.7859,     0.8883,     0.9150,     3.7958, 
[ 14100,  0.0000461]     0.8129,     0.9120,     0.9370,     2.3748, 
[ 14200,  0.0000457]     0.8050,     0.9043,     0.9290,     2.9558, 
[ 14300,  0.0000453]     0.8089,     0.9056,     0.9297,     2.8944, 
[ 14400,  0.0000449]     0.7660,     0.8769,     0.9061,     3.9714, 
[ 14500,  0.0000445]     0.7867,     0.8906,     0.9174,     3.5492, 
[ 14600,  0.0000440]     0.7870,     0.8923,     0.9194,     3.9033, 
[ 14700,  0.0000436]     0.7944,     0.8948,     0.9216,     3.3450, 
[ 14800,  0.0000432]     0.7725,     0.8832,     0.9114,     3.6808, 
[ 14900,  0.0000428]     0.7986,     0.9018,     0.9275,     2.9357, 
[ 15000,  0.0000424]     0.8016,     0.9019,     0.9276,     3.0449, 
Validation (clean) EPE: 2.213156, 1px: 0.856980, 3px: 0.938342, 5px: 0.956180
Validation (final) EPE: 2.836916, 1px: 0.821838, 3px: 0.912294, 5px: 0.936311
[ 15100,  0.0000419]     0.7900,     0.8939,     0.9209,     3.6718, 
[ 15200,  0.0000415]     0.8051,     0.9069,     0.9318,     3.0034, 
[ 15300,  0.0000411]     0.7918,     0.8981,     0.9252,     3.1201, 
[ 15400,  0.0000407]     0.8052,     0.9009,     0.9254,     3.7036, 
[ 15500,  0.0000403]     0.8202,     0.9132,     0.9368,     2.5337, 
[ 15600,  0.0000398]     0.7953,     0.9001,     0.9259,     3.3624, 
[ 15700,  0.0000394]     0.8032,     0.9045,     0.9292,     3.2614, 
[ 15800,  0.0000390]     0.7775,     0.8854,     0.9133,     3.5754, 
[ 15900,  0.0000386]     0.8000,     0.9008,     0.9264,     3.0184, 
[ 16000,  0.0000382]     0.7915,     0.8934,     0.9198,     3.4302, 
[ 16100,  0.0000377]     0.8184,     0.9168,     0.9416,     2.1622, 
[ 16200,  0.0000373]     0.8208,     0.9144,     0.9369,     2.6304, 
[ 16300,  0.0000369]     0.8282,     0.9201,     0.9418,     2.5955, 
[ 16400,  0.0000365]     0.8122,     0.9148,     0.9385,     2.7523, 
[ 16500,  0.0000361]     0.7961,     0.8953,     0.9207,     3.5180, 
[ 16600,  0.0000356]     0.8019,     0.9032,     0.9286,     2.8210, 
[ 16700,  0.0000352]     0.8023,     0.9057,     0.9298,     2.7896, 
[ 16800,  0.0000348]     0.8086,     0.9071,     0.9317,     2.8342, 
[ 16900,  0.0000344]     0.8142,     0.9083,     0.9318,     2.6659, 
[ 17000,  0.0000340]     0.8072,     0.9078,     0.9319,     2.6768, 
[ 17100,  0.0000336]     0.7992,     0.8971,     0.9213,     3.6034, 
[ 17200,  0.0000331]     0.8046,     0.8991,     0.9229,     3.4684, 
[ 17300,  0.0000327]     0.8106,     0.9041,     0.9290,     2.9487, 
[ 17400,  0.0000323]     0.7936,     0.8923,     0.9176,     3.1267, 
[ 17500,  0.0000319]     0.7970,     0.8972,     0.9232,     3.7392, 
[ 17600,  0.0000315]     0.8166,     0.9095,     0.9334,     2.6226, 
[ 17700,  0.0000310]     0.8049,     0.8992,     0.9234,     3.2506, 
[ 17800,  0.0000306]     0.8174,     0.9107,     0.9331,     3.1046, 
[ 17900,  0.0000302]     0.8021,     0.8969,     0.9211,     3.4255, 
[ 18000,  0.0000298]     0.8256,     0.9134,     0.9354,     2.6715, 
[ 18100,  0.0000294]     0.8029,     0.8987,     0.9234,     3.0930, 
[ 18200,  0.0000289]     0.8136,     0.9097,     0.9337,     2.4892, 
[ 18300,  0.0000285]     0.7951,     0.8964,     0.9222,     3.6470, 
[ 18400,  0.0000281]     0.8027,     0.9024,     0.9283,     3.0826, 
[ 18500,  0.0000277]     0.8115,     0.9088,     0.9325,     3.0659, 
[ 18600,  0.0000273]     0.8093,     0.9030,     0.9278,     2.9443, 
[ 18700,  0.0000268]     0.8192,     0.9131,     0.9363,     2.3154, 
[ 18800,  0.0000264]     0.8196,     0.9147,     0.9380,     2.5801, 
[ 18900,  0.0000260]     0.8180,     0.9128,     0.9355,     2.6019, 
[ 19000,  0.0000256]     0.8040,     0.9022,     0.9261,     2.7808, 
[ 19100,  0.0000252]     0.8009,     0.9035,     0.9294,     2.8678, 
[ 19200,  0.0000247]     0.8170,     0.9119,     0.9349,     3.0129, 
[ 19300,  0.0000243]     0.8196,     0.9097,     0.9320,     3.1172, 
[ 19400,  0.0000239]     0.8075,     0.9030,     0.9267,     3.2273, 
[ 19500,  0.0000235]     0.8210,     0.9164,     0.9397,     2.4827, 
[ 19600,  0.0000231]     0.7968,     0.8992,     0.9242,     3.3032, 
[ 19700,  0.0000226]     0.8244,     0.9173,     0.9388,     2.5010, 
[ 19800,  0.0000222]     0.8208,     0.9143,     0.9366,     2.4653, 
[ 19900,  0.0000218]     0.7985,     0.8944,     0.9197,     3.8216, 
[ 20000,  0.0000214]     0.8152,     0.9064,     0.9288,     3.4534, 
Validation (clean) EPE: 1.741048, 1px: 0.867284, 3px: 0.943488, 5px: 0.960100
Validation (final) EPE: 2.447490, 1px: 0.830852, 3px: 0.918034, 5px: 0.940948
[ 20100,  0.0000210]     0.8233,     0.9163,     0.9393,     2.4253, 
[ 20200,  0.0000206]     0.8220,     0.9144,     0.9374,     2.8480, 
[ 20300,  0.0000201]     0.8087,     0.9040,     0.9284,     2.9736, 
[ 20400,  0.0000197]     0.8096,     0.9022,     0.9254,     3.5646, 
[ 20500,  0.0000193]     0.8233,     0.9167,     0.9407,     2.5962, 
[ 20600,  0.0000189]     0.8128,     0.9080,     0.9312,     2.9051, 
[ 20700,  0.0000185]     0.8149,     0.9089,     0.9328,     2.9216, 
[ 20800,  0.0000180]     0.8184,     0.9094,     0.9318,     2.8976, 
[ 20900,  0.0000176]     0.8162,     0.9136,     0.9388,     2.4236, 
[ 21000,  0.0000172]     0.8227,     0.9125,     0.9348,     2.6727, 
[ 21100,  0.0000168]     0.8003,     0.9001,     0.9270,     2.7954, 
[ 21200,  0.0000164]     0.8092,     0.9065,     0.9311,     2.8130, 
[ 21300,  0.0000159]     0.8184,     0.9084,     0.9315,     2.9381, 
[ 21400,  0.0000155]     0.8157,     0.9080,     0.9312,     2.7512, 
[ 21500,  0.0000151]     0.8278,     0.9192,     0.9409,     2.6231, 
[ 21600,  0.0000147]     0.8267,     0.9181,     0.9399,     2.5155, 
[ 21700,  0.0000143]     0.8122,     0.9058,     0.9307,     2.6425, 
[ 21800,  0.0000138]     0.8188,     0.9109,     0.9336,     2.7856, 
[ 21900,  0.0000134]     0.8032,     0.9012,     0.9259,     2.9976, 
[ 22000,  0.0000130]     0.8145,     0.9106,     0.9350,     2.8082, 
[ 22100,  0.0000126]     0.8171,     0.9159,     0.9386,     2.4681, 
[ 22200,  0.0000122]     0.8169,     0.9116,     0.9354,     2.7083, 
[ 22300,  0.0000117]     0.8260,     0.9170,     0.9417,     2.0898, 
[ 22400,  0.0000113]     0.8204,     0.9124,     0.9356,     2.7473, 
[ 22500,  0.0000109]     0.8093,     0.9035,     0.9279,     3.1181, 
[ 22600,  0.0000105]     0.8154,     0.9075,     0.9309,     2.9646, 
[ 22700,  0.0000101]     0.8122,     0.9094,     0.9333,     2.6195, 
[ 22800,  0.0000096]     0.8163,     0.9066,     0.9300,     2.7543, 
[ 22900,  0.0000092]     0.7979,     0.8950,     0.9196,     3.5286, 
[ 23000,  0.0000088]     0.8092,     0.9067,     0.9315,     2.7790, 
[ 23100,  0.0000084]     0.8097,     0.9046,     0.9302,     2.7020, 
[ 23200,  0.0000080]     0.8146,     0.9088,     0.9327,     2.5928, 
[ 23300,  0.0000076]     0.7993,     0.9007,     0.9283,     2.6759, 
[ 23400,  0.0000071]     0.8222,     0.9076,     0.9293,     3.0261, 
[ 23500,  0.0000067]     0.8123,     0.9099,     0.9349,     2.6207, 
[ 23600,  0.0000063]     0.8264,     0.9155,     0.9367,     2.9653, 
[ 23700,  0.0000059]     0.8225,     0.9153,     0.9385,     2.2860, 
[ 23800,  0.0000055]     0.8136,     0.9062,     0.9296,     2.9725, 
[ 23900,  0.0000050]     0.8275,     0.9181,     0.9411,     2.2417, 
[ 24000,  0.0000046]     0.8258,     0.9140,     0.9367,     2.6658, 
[ 24100,  0.0000042]     0.8263,     0.9144,     0.9369,     2.7171, 
[ 24200,  0.0000038]     0.8007,     0.8994,     0.9250,     3.0376, 
[ 24300,  0.0000034]     0.8413,     0.9260,     0.9469,     2.1207, 
[ 24400,  0.0000029]     0.8161,     0.9084,     0.9318,     2.8737, 
[ 24500,  0.0000025]     0.8123,     0.9032,     0.9263,     2.7618, 
[ 24600,  0.0000021]     0.8178,     0.9103,     0.9336,     2.5697, 
[ 24700,  0.0000017]     0.8245,     0.9134,     0.9360,     2.3820, 
[ 24800,  0.0000013]     0.8127,     0.9039,     0.9290,     2.4960, 
[ 24900,  0.0000008]     0.8211,     0.9126,     0.9364,     2.4269, 
[ 25000,  0.0000004]     0.8324,     0.9181,     0.9398,     2.1225, 
Validation (clean) EPE: 1.567890, 1px: 0.873190, 3px: 0.945427, 5px: 0.961705
Validation (final) EPE: 2.125690, 1px: 0.838657, 3px: 0.921158, 5px: 0.943699
