Parameter Count: 5520704
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[  7600,  0.0000986]     0.6874,     0.8523,     0.8903,     5.4291, 
[  7700,  0.0000985]     0.6741,     0.8341,     0.8740,     5.5157, 
[  7800,  0.0000984]     0.6730,     0.8438,     0.8852,     4.9045, 
[  7900,  0.0000983]     0.6833,     0.8425,     0.8809,     5.2842, 
[  8000,  0.0000983]     0.7198,     0.8674,     0.9039,     3.9608, 
[  8100,  0.0000982]     0.6973,     0.8480,     0.8858,     4.5950, 
[  8200,  0.0000981]     0.7192,     0.8721,     0.9083,     3.8099, 
[  8300,  0.0000980]     0.7008,     0.8512,     0.8885,     5.6148, 
[  8400,  0.0000979]     0.7036,     0.8558,     0.8924,     4.8444, 
[  8500,  0.0000978]     0.6963,     0.8418,     0.8798,     5.3097, 
[  8600,  0.0000977]     0.6872,     0.8472,     0.8874,     4.9133, 
[  8700,  0.0000976]     0.7146,     0.8621,     0.8976,     4.4647, 
[  8800,  0.0000976]     0.7264,     0.8638,     0.8960,     5.0863, 
[  8900,  0.0000975]     0.7221,     0.8690,     0.9038,     4.0848, 
[  9000,  0.0000974]     0.7120,     0.8525,     0.8870,     4.9800, 
[  9100,  0.0000973]     0.7068,     0.8541,     0.8910,     4.7561, 
[  9200,  0.0000972]     0.7413,     0.8804,     0.9138,     3.9379, 
[  9300,  0.0000971]     0.7134,     0.8568,     0.8937,     4.6766, 
[  9400,  0.0000970]     0.7192,     0.8586,     0.8932,     5.1290, 
[  9500,  0.0000969]     0.7259,     0.8648,     0.8994,     4.5091, 
[  9600,  0.0000968]     0.7216,     0.8609,     0.8965,     4.8783, 
[  9700,  0.0000968]     0.7211,     0.8620,     0.8964,     4.8569, 
[  9800,  0.0000967]     0.7147,     0.8563,     0.8895,     4.9870, 
[  9900,  0.0000966]     0.6860,     0.8389,     0.8762,     6.1173, 
[ 10000,  0.0000965]     0.7046,     0.8485,     0.8858,     5.1725, 
Validation (clean) EPE: 2.799499, 1px: 0.759253, 3px: 0.900488, 5px: 0.931996
Validation (final) EPE: 3.441102, 1px: 0.728127, 3px: 0.871945, 5px: 0.909274
[ 10100,  0.0000964]     0.7259,     0.8688,     0.9043,     4.0110, 
[ 10200,  0.0000963]     0.7100,     0.8479,     0.8833,     4.8544, 
[ 10300,  0.0000962]     0.7544,     0.8873,     0.9193,     3.2097, 
[ 10400,  0.0000961]     0.7513,     0.8833,     0.9154,     3.4615, 
[ 10500,  0.0000961]     0.7348,     0.8704,     0.9039,     3.9753, 
[ 10600,  0.0000960]     0.7193,     0.8577,     0.8944,     4.6422, 
[ 10700,  0.0000959]     0.7255,     0.8647,     0.8995,     4.2951, 
[ 10800,  0.0000958]     0.7305,     0.8712,     0.9048,     4.4939, 
[ 10900,  0.0000957]     0.7270,     0.8677,     0.9020,     4.4318, 
[ 11000,  0.0000956]     0.7297,     0.8691,     0.9025,     4.5400, 
[ 11100,  0.0000955]     0.7489,     0.8815,     0.9136,     3.8275, 
[ 11200,  0.0000954]     0.7351,     0.8704,     0.9050,     3.7916, 
[ 11300,  0.0000954]     0.7653,     0.8902,     0.9194,     3.4347, 
[ 11400,  0.0000953]     0.7461,     0.8768,     0.9106,     3.7918, 
[ 11500,  0.0000952]     0.7511,     0.8784,     0.9113,     3.7751, 
[ 11600,  0.0000951]     0.7369,     0.8669,     0.8981,     5.0071, 
[ 11700,  0.0000950]     0.7537,     0.8758,     0.9055,     4.1684, 
[ 11800,  0.0000949]     0.7318,     0.8685,     0.9027,     4.4369, 
[ 11900,  0.0000948]     0.7478,     0.8813,     0.9146,     3.6064, 
[ 12000,  0.0000947]     0.7732,     0.8887,     0.9174,     3.7681, 
[ 12100,  0.0000947]     0.7352,     0.8685,     0.9013,     4.8563, 
[ 12200,  0.0000946]     0.7534,     0.8845,     0.9171,     3.3727, 
[ 12300,  0.0000945]     0.7593,     0.8847,     0.9142,     3.9251, 
[ 12400,  0.0000944]     0.7584,     0.8805,     0.9107,     3.8295, 
[ 12500,  0.0000943]     0.7668,     0.8829,     0.9115,     4.4328, 
[ 12600,  0.0000942]     0.7701,     0.8889,     0.9178,     3.3316, 
[ 12700,  0.0000941]     0.7571,     0.8817,     0.9115,     4.2547, 
[ 12800,  0.0000940]     0.7596,     0.8808,     0.9127,     3.4902, 
[ 12900,  0.0000940]     0.7479,     0.8738,     0.9053,     4.3729, 
[ 13000,  0.0000939]     0.7654,     0.8883,     0.9184,     3.5581, 
[ 13100,  0.0000938]     0.7557,     0.8754,     0.9064,     4.3478, 
[ 13200,  0.0000937]     0.7651,     0.8892,     0.9190,     3.3812, 
[ 13300,  0.0000936]     0.7627,     0.8880,     0.9188,     3.4092, 
[ 13400,  0.0000935]     0.7667,     0.8829,     0.9131,     3.6941, 
[ 13500,  0.0000934]     0.7725,     0.8858,     0.9145,     4.4649, 
[ 13600,  0.0000933]     0.7554,     0.8800,     0.9121,     3.5871, 
[ 13700,  0.0000933]     0.7796,     0.9007,     0.9290,     2.6624, 
[ 13800,  0.0000932]     0.7629,     0.8871,     0.9183,     3.6034, 
[ 13900,  0.0000931]     0.7710,     0.8898,     0.9187,     3.9196, 
[ 14000,  0.0000930]     0.7634,     0.8879,     0.9182,     3.7135, 
[ 14100,  0.0000929]     0.7568,     0.8815,     0.9126,     4.1984, 
[ 14200,  0.0000928]     0.7725,     0.8922,     0.9218,     3.3283, 
[ 14300,  0.0000927]     0.7731,     0.8953,     0.9235,     3.3731, 
[ 14400,  0.0000926]     0.7622,     0.8849,     0.9158,     3.7156, 
[ 14500,  0.0000926]     0.7566,     0.8763,     0.9090,     4.1827, 
[ 14600,  0.0000925]     0.7703,     0.8872,     0.9163,     3.2237, 
[ 14700,  0.0000924]     0.7568,     0.8765,     0.9071,     4.5339, 
[ 14800,  0.0000923]     0.7678,     0.8860,     0.9160,     3.4431, 
[ 14900,  0.0000922]     0.7579,     0.8761,     0.9061,     4.2046, 
[ 15000,  0.0000921]     0.7624,     0.8813,     0.9098,     3.8865, 
Validation (clean) EPE: 2.467130, 1px: 0.809450, 3px: 0.918704, 5px: 0.943041
Validation (final) EPE: 3.354786, 1px: 0.774674, 3px: 0.890051, 5px: 0.919903
[ 15100,  0.0000920]     0.7682,     0.8860,     0.9135,     4.0903, 
[ 15200,  0.0000919]     0.7765,     0.8918,     0.9209,     3.1999, 
[ 15300,  0.0000919]     0.7755,     0.8863,     0.9145,     3.9323, 
[ 15400,  0.0000918]     0.7619,     0.8788,     0.9081,     4.3896, 
[ 15500,  0.0000917]     0.7724,     0.8908,     0.9199,     3.6044, 
[ 15600,  0.0000916]     0.7831,     0.8976,     0.9263,     3.0774, 
[ 15700,  0.0000915]     0.7857,     0.8991,     0.9262,     3.0189, 
[ 15800,  0.0000914]     0.7713,     0.8918,     0.9216,     3.1417, 
[ 15900,  0.0000913]     0.7729,     0.8861,     0.9146,     4.3019, 
[ 16000,  0.0000912]     0.7680,     0.8867,     0.9169,     3.5582, 
[ 16100,  0.0000912]     0.7651,     0.8797,     0.9078,     4.5243, 
[ 16200,  0.0000911]     0.7597,     0.8787,     0.9094,     4.0501, 
[ 16300,  0.0000910]     0.7863,     0.8965,     0.9225,     4.0335, 
[ 16400,  0.0000909]     0.7966,     0.9064,     0.9336,     3.1832, 
[ 16500,  0.0000908]     0.7560,     0.8741,     0.9036,     4.7563, 
[ 16600,  0.0000907]     0.7844,     0.8948,     0.9232,     3.2050, 
[ 16700,  0.0000906]     0.8042,     0.9111,     0.9368,     2.5184, 
[ 16800,  0.0000905]     0.7928,     0.9008,     0.9271,     2.8348, 
[ 16900,  0.0000905]     0.7870,     0.8952,     0.9223,     3.6475, 
[ 17000,  0.0000904]     0.7859,     0.8995,     0.9268,     3.1816, 
[ 17100,  0.0000903]     0.7714,     0.8793,     0.9077,     4.2788, 
[ 17200,  0.0000902]     0.7678,     0.8878,     0.9186,     3.3995, 
[ 17300,  0.0000901]     0.7850,     0.8909,     0.9177,     3.7144, 
[ 17400,  0.0000900]     0.7887,     0.8985,     0.9250,     3.3116, 
[ 17500,  0.0000899]     0.7786,     0.8914,     0.9193,     3.4268, 
[ 17600,  0.0000898]     0.8010,     0.9047,     0.9301,     3.0540, 
[ 17700,  0.0000897]     0.7951,     0.9031,     0.9288,     3.0666, 
[ 17800,  0.0000897]     0.7859,     0.8951,     0.9228,     3.3149, 
[ 17900,  0.0000896]     0.7925,     0.9025,     0.9297,     3.2128, 
[ 18000,  0.0000895]     0.7886,     0.8992,     0.9259,     3.1176, 
[ 18100,  0.0000894]     0.7852,     0.8943,     0.9212,     3.6757, 
[ 18200,  0.0000893]     0.7787,     0.8926,     0.9198,     3.3491, 
[ 18300,  0.0000892]     0.7884,     0.8966,     0.9241,     3.2552, 
[ 18400,  0.0000891]     0.7858,     0.8957,     0.9221,     3.4896, 
[ 18500,  0.0000890]     0.7874,     0.8969,     0.9239,     3.1028, 
[ 18600,  0.0000890]     0.8043,     0.9111,     0.9376,     2.3266, 
[ 18700,  0.0000889]     0.7716,     0.8895,     0.9187,     2.9759, 
[ 18800,  0.0000888]     0.7764,     0.8880,     0.9168,     3.6141, 
[ 18900,  0.0000887]     0.7846,     0.8926,     0.9200,     3.5890, 
[ 19000,  0.0000886]     0.7780,     0.8904,     0.9196,     3.2571, 
[ 19100,  0.0000885]     0.7956,     0.9043,     0.9312,     2.6989, 
[ 19200,  0.0000884]     0.7715,     0.8878,     0.9169,     3.8725, 
[ 19300,  0.0000883]     0.7876,     0.8977,     0.9243,     3.3543, 
[ 19400,  0.0000883]     0.7963,     0.9006,     0.9267,     2.9267, 
[ 19500,  0.0000882]     0.7909,     0.8950,     0.9219,     3.3032, 
[ 19600,  0.0000881]     0.7795,     0.8909,     0.9196,     2.9998, 
[ 19700,  0.0000880]     0.7750,     0.8859,     0.9159,     3.4003, 
[ 19800,  0.0000879]     0.7788,     0.8906,     0.9206,     3.2698, 
[ 19900,  0.0000878]     0.7985,     0.8994,     0.9253,     3.4039, 
[ 20000,  0.0000877]     0.7950,     0.8998,     0.9247,     3.5090, 
Validation (clean) EPE: 2.112945, 1px: 0.827684, 3px: 0.928566, 5px: 0.951171
Validation (final) EPE: 2.622620, 1px: 0.790886, 3px: 0.901100, 5px: 0.930596
[ 20100,  0.0000876]     0.7990,     0.9006,     0.9265,     3.3223, 
[ 20200,  0.0000876]     0.7878,     0.8985,     0.9262,     2.9764, 
[ 20300,  0.0000875]     0.7784,     0.8877,     0.9161,     3.5047, 
[ 20400,  0.0000874]     0.7821,     0.8921,     0.9203,     3.0222, 
[ 20500,  0.0000873]     0.7921,     0.8965,     0.9229,     3.3766, 
[ 20600,  0.0000872]     0.7830,     0.8934,     0.9218,     3.0699, 
[ 20700,  0.0000871]     0.8103,     0.9100,     0.9344,     2.6284, 
[ 20800,  0.0000870]     0.7924,     0.9005,     0.9274,     3.1184, 
[ 20900,  0.0000869]     0.7849,     0.9006,     0.9277,     2.6956, 
[ 21000,  0.0000869]     0.8205,     0.9154,     0.9386,     2.3184, 
[ 21100,  0.0000868]     0.7750,     0.8886,     0.9171,     3.5770, 
[ 21200,  0.0000867]     0.8050,     0.9101,     0.9343,     2.7954, 
[ 21300,  0.0000866]     0.7993,     0.9039,     0.9304,     2.8178, 
[ 21400,  0.0000865]     0.7642,     0.8763,     0.9078,     3.5689, 
[ 21500,  0.0000864]     0.7936,     0.8985,     0.9244,     3.1913, 
[ 21600,  0.0000863]     0.7984,     0.8990,     0.9248,     3.7353, 
[ 21700,  0.0000862]     0.7797,     0.8899,     0.9189,     3.3756, 
[ 21800,  0.0000862]     0.7894,     0.8947,     0.9218,     3.4139, 
[ 21900,  0.0000861]     0.8031,     0.9063,     0.9310,     2.9537, 
[ 22000,  0.0000860]     0.8086,     0.9088,     0.9333,     2.5724, 
[ 22100,  0.0000859]     0.8104,     0.9087,     0.9331,     2.5907, 
[ 22200,  0.0000858]     0.7949,     0.8961,     0.9227,     3.4796, 
[ 22300,  0.0000857]     0.8135,     0.9114,     0.9352,     2.8257, 
[ 22400,  0.0000856]     0.8015,     0.8976,     0.9224,     3.2891, 
[ 22500,  0.0000855]     0.8088,     0.9118,     0.9367,     2.5895, 
[ 22600,  0.0000855]     0.8105,     0.9135,     0.9375,     2.5038, 
[ 22700,  0.0000854]     0.8001,     0.9016,     0.9277,     3.0064, 
[ 22800,  0.0000853]     0.8063,     0.9088,     0.9326,     3.0616, 
[ 22900,  0.0000852]     0.7930,     0.8996,     0.9260,     3.0003, 
[ 23000,  0.0000851]     0.8038,     0.9049,     0.9302,     2.8250, 
[ 23100,  0.0000850]     0.8077,     0.9086,     0.9330,     3.0184, 
[ 23200,  0.0000849]     0.7913,     0.8976,     0.9249,     2.9779, 
[ 23300,  0.0000848]     0.8149,     0.9117,     0.9346,     2.9894, 
[ 23400,  0.0000848]     0.8061,     0.9075,     0.9332,     2.4640, 
[ 23500,  0.0000847]     0.8231,     0.9173,     0.9408,     2.4697, 
[ 23600,  0.0000846]     0.8114,     0.9131,     0.9375,     2.5296, 
[ 23700,  0.0000845]     0.8123,     0.9103,     0.9343,     2.5159, 
[ 23800,  0.0000844]     0.7916,     0.8985,     0.9265,     3.0293, 
[ 23900,  0.0000843]     0.8042,     0.9060,     0.9306,     2.7656, 
[ 24000,  0.0000842]     0.7949,     0.8986,     0.9243,     3.5533, 
[ 24100,  0.0000841]     0.7894,     0.8978,     0.9251,     3.4179, 
[ 24200,  0.0000841]     0.8144,     0.9147,     0.9382,     2.5407, 
[ 24300,  0.0000840]     0.7918,     0.8954,     0.9220,     2.9238, 
[ 24400,  0.0000839]     0.8034,     0.9044,     0.9304,     2.9593, 
[ 24500,  0.0000838]     0.7938,     0.8967,     0.9226,     3.5192, 
[ 24600,  0.0000837]     0.7923,     0.8992,     0.9278,     3.2376, 
[ 24700,  0.0000836]     0.8042,     0.9085,     0.9329,     2.5587, 
[ 24800,  0.0000835]     0.8082,     0.9088,     0.9329,     2.6848, 
[ 24900,  0.0000834]     0.8020,     0.9070,     0.9332,     2.8137, 
[ 25000,  0.0000834]     0.7856,     0.8895,     0.9167,     3.5946, 
Validation (clean) EPE: 1.779140, 1px: 0.845691, 3px: 0.934663, 5px: 0.955165
Validation (final) EPE: 2.469017, 1px: 0.811536, 3px: 0.909028, 5px: 0.935065
