Parameter Count: 5555528
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[  8700,  0.0000976]     0.7176,     0.8638,     0.9006,     4.2105, 
[  8800,  0.0000976]     0.6903,     0.8476,     0.8865,     5.1195, 
[  8900,  0.0000975]     0.7145,     0.8550,     0.8910,     4.8649, 
[  9000,  0.0000974]     0.7198,     0.8642,     0.8994,     4.7504, 
[  9100,  0.0000973]     0.7204,     0.8631,     0.8977,     4.7450, 
[  9200,  0.0000972]     0.7088,     0.8579,     0.8949,     5.0441, 
[  9300,  0.0000971]     0.7279,     0.8653,     0.8981,     4.9137, 
[  9400,  0.0000970]     0.7143,     0.8597,     0.8948,     4.7142, 
[  9500,  0.0000969]     0.7101,     0.8574,     0.8954,     4.3825, 
[  9600,  0.0000968]     0.7300,     0.8761,     0.9107,     3.8028, 
[  9700,  0.0000968]     0.7326,     0.8661,     0.9000,     4.7271, 
[  9800,  0.0000967]     0.7278,     0.8663,     0.8996,     4.5910, 
[  9900,  0.0000966]     0.7233,     0.8622,     0.8968,     4.6335, 
[ 10000,  0.0000965]     0.7326,     0.8695,     0.9025,     4.2321, 
Validation (clean) EPE: 2.797913, 1px: 0.764033, 3px: 0.900542, 5px: 0.931802
Validation (final) EPE: 3.428739, 1px: 0.731923, 3px: 0.873117, 5px: 0.909193
[ 10100,  0.0000964]     0.7166,     0.8639,     0.8996,     4.1670, 
[ 10200,  0.0000963]     0.7193,     0.8605,     0.8967,     4.4075, 
[ 10300,  0.0000962]     0.7434,     0.8756,     0.9072,     4.3533, 
[ 10400,  0.0000961]     0.7525,     0.8817,     0.9128,     4.2186, 
[ 10500,  0.0000961]     0.7308,     0.8652,     0.8988,     4.9203, 
[ 10600,  0.0000960]     0.7460,     0.8761,     0.9076,     4.2579, 
[ 10700,  0.0000959]     0.7406,     0.8780,     0.9115,     3.5466, 
[ 10800,  0.0000958]     0.7267,     0.8662,     0.9018,     3.8770, 
[ 10900,  0.0000957]     0.7486,     0.8763,     0.9089,     3.8153, 
[ 11000,  0.0000956]     0.7250,     0.8580,     0.8922,     5.4134, 
[ 11100,  0.0000955]     0.7319,     0.8671,     0.9018,     4.4543, 
[ 11200,  0.0000954]     0.7430,     0.8736,     0.9063,     4.0666, 
[ 11300,  0.0000954]     0.7452,     0.8763,     0.9079,     4.1011, 
[ 11400,  0.0000953]     0.7357,     0.8657,     0.9000,     4.1444, 
[ 11500,  0.0000952]     0.7482,     0.8756,     0.9083,     4.1410, 
[ 11600,  0.0000951]     0.7424,     0.8708,     0.9031,     4.4148, 
[ 11700,  0.0000950]     0.7650,     0.8858,     0.9153,     3.9542, 
[ 11800,  0.0000949]     0.7488,     0.8767,     0.9078,     4.2994, 
[ 11900,  0.0000948]     0.7632,     0.8840,     0.9133,     3.8114, 
[ 12000,  0.0000947]     0.7525,     0.8836,     0.9148,     3.8954, 
[ 12100,  0.0000947]     0.7267,     0.8623,     0.8962,     5.1871, 
[ 12200,  0.0000946]     0.7564,     0.8776,     0.9077,     4.7483, 
[ 12300,  0.0000945]     0.7562,     0.8799,     0.9108,     3.6956, 
[ 12400,  0.0000944]     0.7678,     0.8904,     0.9198,     3.3741, 
[ 12500,  0.0000943]     0.7628,     0.8868,     0.9171,     3.8297, 
[ 12600,  0.0000942]     0.7604,     0.8841,     0.9140,     3.4864, 
[ 12700,  0.0000941]     0.7671,     0.8860,     0.9161,     3.4935, 
[ 12800,  0.0000940]     0.7625,     0.8819,     0.9109,     3.9017, 
[ 12900,  0.0000940]     0.7671,     0.8902,     0.9205,     3.3549, 
[ 13000,  0.0000939]     0.7831,     0.8974,     0.9256,     3.7329, 
[ 13100,  0.0000938]     0.7620,     0.8848,     0.9157,     3.9551, 
[ 13200,  0.0000937]     0.7421,     0.8736,     0.9061,     4.3425, 
[ 13300,  0.0000936]     0.7718,     0.8863,     0.9151,     3.7265, 
[ 13400,  0.0000935]     0.7532,     0.8802,     0.9126,     3.8189, 
[ 13500,  0.0000934]     0.7501,     0.8813,     0.9149,     3.4655, 
[ 13600,  0.0000933]     0.7587,     0.8754,     0.9056,     4.3937, 
[ 13700,  0.0000933]     0.7812,     0.8997,     0.9280,     3.0342, 
[ 13800,  0.0000932]     0.7441,     0.8710,     0.9035,     4.2341, 
[ 13900,  0.0000931]     0.7517,     0.8689,     0.8977,     4.9561, 
[ 14000,  0.0000930]     0.7688,     0.8853,     0.9138,     4.2613, 
[ 14100,  0.0000929]     0.7772,     0.8928,     0.9221,     2.9221, 
[ 14200,  0.0000928]     0.7629,     0.8792,     0.9087,     4.1149, 
[ 14300,  0.0000927]     0.7724,     0.8886,     0.9168,     3.7099, 
[ 14400,  0.0000926]     0.7522,     0.8761,     0.9063,     4.5323, 
[ 14500,  0.0000926]     0.7669,     0.8823,     0.9122,     4.0373, 
[ 14600,  0.0000925]     0.7638,     0.8849,     0.9141,     3.9747, 
[ 14700,  0.0000924]     0.7640,     0.8897,     0.9210,     2.8757, 
[ 14800,  0.0000923]     0.7759,     0.8935,     0.9232,     3.0590, 
[ 14900,  0.0000922]     0.7684,     0.8860,     0.9164,     3.7978, 
[ 15000,  0.0000921]     0.7639,     0.8820,     0.9109,     4.5858, 
Validation (clean) EPE: 2.273437, 1px: 0.806602, 3px: 0.917969, 5px: 0.943825
Validation (final) EPE: 2.980532, 1px: 0.775189, 3px: 0.892332, 5px: 0.923498
[ 15100,  0.0000920]     0.7731,     0.8904,     0.9196,     3.4311, 
[ 15200,  0.0000919]     0.7669,     0.8792,     0.9086,     3.8981, 
[ 15300,  0.0000919]     0.7791,     0.8915,     0.9201,     3.1361, 
[ 15400,  0.0000918]     0.7527,     0.8746,     0.9059,     4.4291, 
[ 15500,  0.0000917]     0.7954,     0.9023,     0.9296,     2.8163, 
[ 15600,  0.0000916]     0.7922,     0.9047,     0.9314,     3.1085, 
[ 15700,  0.0000915]     0.7739,     0.8843,     0.9120,     3.9201, 
[ 15800,  0.0000914]     0.7724,     0.8865,     0.9157,     3.6958, 
[ 15900,  0.0000913]     0.7850,     0.8972,     0.9256,     3.4115, 
[ 16000,  0.0000912]     0.7850,     0.8955,     0.9224,     3.2312, 
[ 16100,  0.0000912]     0.7785,     0.8909,     0.9191,     3.3790, 
[ 16200,  0.0000911]     0.7890,     0.8968,     0.9242,     2.8322, 
[ 16300,  0.0000910]     0.7944,     0.9015,     0.9280,     3.0061, 
[ 16400,  0.0000909]     0.7922,     0.9012,     0.9290,     2.7512, 
[ 16500,  0.0000908]     0.7766,     0.8928,     0.9198,     3.5020, 
[ 16600,  0.0000907]     0.7877,     0.8974,     0.9250,     3.1280, 
[ 16700,  0.0000906]     0.7901,     0.8985,     0.9249,     3.4473, 
[ 16800,  0.0000905]     0.7679,     0.8864,     0.9162,     3.6676, 
[ 16900,  0.0000905]     0.7715,     0.8903,     0.9188,     3.5093, 
[ 17000,  0.0000904]     0.7908,     0.9010,     0.9280,     3.1833, 
[ 17100,  0.0000903]     0.7891,     0.9008,     0.9287,     2.9148, 
[ 17200,  0.0000902]     0.7874,     0.8938,     0.9196,     3.9982, 
[ 17300,  0.0000901]     0.7843,     0.8901,     0.9161,     4.0594, 
[ 17400,  0.0000900]     0.7788,     0.8910,     0.9186,     3.5646, 
[ 17500,  0.0000899]     0.7888,     0.8967,     0.9244,     3.4898, 
[ 17600,  0.0000898]     0.7664,     0.8849,     0.9140,     3.8459, 
[ 17700,  0.0000897]     0.7697,     0.8832,     0.9124,     3.9101, 
[ 17800,  0.0000897]     0.7813,     0.8918,     0.9197,     3.4120, 
[ 17900,  0.0000896]     0.7947,     0.8960,     0.9213,     3.8506, 
[ 18000,  0.0000895]     0.7721,     0.8850,     0.9139,     3.6558, 
[ 18100,  0.0000894]     0.7956,     0.9021,     0.9298,     2.6451, 
[ 18200,  0.0000893]     0.7645,     0.8827,     0.9135,     3.6905, 
[ 18300,  0.0000892]     0.7878,     0.8981,     0.9254,     2.9413, 
[ 18400,  0.0000891]     0.7827,     0.8985,     0.9268,     2.9801, 
[ 18500,  0.0000890]     0.7699,     0.8854,     0.9145,     4.1443, 
[ 18600,  0.0000890]     0.7873,     0.8977,     0.9269,     2.7705, 
[ 18700,  0.0000889]     0.7739,     0.8915,     0.9219,     3.3903, 
